tau	original_reml_deviance	transformed_reml_deviance	original_reml_delta	transformed_reml_delta	reml_centered_deviance_difference	original_ml_deviance	transformed_ml_deviance	original_ml_delta	transformed_ml_delta	ml_centered_deviance_difference	original_h0_value	transformed_h0_value	h0_difference	original_h0_error	transformed_h0_error	h0_error_difference	original_chi2	transformed_chi2	original_covariance_min_eigenvalue	original_covariance_rank_at_public_cutoff
0.0009093698453734383	41701.74478131862	42935.40097821704	42548.90633216111	42548.90633216747	-6.359186954796314e-09	41296.24363012415	42529.899827022564	42548.60995727199	42548.60995727834	-6.351910997182131e-09	73.49874602052266	73.49874602052141	1.2505552149377763e-12	0.808805214127176	0.808805214127176	0.0	43198.8388069437	43198.83880695009	8.269535156349847e-07	255
0.0009698901679363495	36502.29584464844	37735.952041417455	37349.45739549093	37349.457395367885	1.2304371921345592e-07	36096.794764110564	37330.45096087958	37349.16109125841	37349.16109113535	1.2305827112868428e-07	73.49874497215842	73.49874497215835	7.105427357601002e-14	0.8088059277403232	0.8088059277403232	0.0	37990.11165354339	37990.1116534204	9.406869378175766e-07	255
0.001034438235054189	31932.60620521642	33166.2624021313	32779.76775605891	32779.76775608173	-2.2824679035693407e-08	31527.10520505142	32760.7614019663	32779.47153219926	32779.47153222207	-2.281012712046504e-08	73.49874377962345	73.49874377962409	-6.394884621840902e-13	0.8088067394939031	0.8088067394939173	-1.4210854715202004e-14	33411.143775468714	33411.14377549158	1.0700624620905295e-06	255
0.0011032821009195446	27916.535037895082	29150.19123481973	28763.696588737574	28763.69658877016	-3.258537617512047e-08	27511.034129155152	28744.690326079795	28763.400456302996	28763.40045633557	-3.25744622386992e-08	73.4987424231052	73.49874242310557	-3.694822225952521e-13	0.8088076628841208	0.808807662884135	-1.4210854715202004e-14	29385.794344579015	29385.79434461162	1.2172313941782364e-06	255
0.0011767076592501236	24387.14729620627	25620.803493131116	25234.30884704876	25234.308847081546	-3.278546500951052e-08	23981.646491463125	25215.302688387976	25234.01281861097	25234.01281864375	-3.2781827030703425e-08	73.49874088004569	73.4987408800455	1.8474111129762605e-13	0.8088087132626782	0.808808713262664	1.4210854715202004e-14	25847.12831096853	25847.12831100131	1.3846409153126641e-06	255
0.0012550198305436649	21285.600692396456	22519.25688929714	22132.762243238947	22132.76224324757	-8.62200977280736e-09	20880.100005950193	22113.756202850876	22132.466333098037	22132.46633310665	-8.614733815193176e-09	73.498739124807	73.49873912480648	5.258016244624741e-13	0.8088099080923143	0.8088099080923143	0.0	22736.303382984992	22736.303382993596	1.5750747750224991e-06	255
0.0013385438283469587	18560.16724432428	19793.823441236946	19407.32879516677	19407.328795187375	-2.0605511963367462e-08	18154.666692440867	19388.322889353534	19407.03301958871	19407.03301960931	-2.059823600575328e-08	73.49873712821237	73.49873712821226	1.1368683772161603e-13	0.8088112672366492	0.8088112672366492	0.0	20001.59157405219	20001.591574072772	1.7916995803795856e-06	255
0.001427626509797524	16165.373123456544	17399.02932035026	17012.534674299033	17012.53467430069	-1.6552803572267294e-09	15759.872724637959	16993.528921531673	17012.2390517858	17012.23905178745	-1.648004399612546e-09	73.49873485708738	73.49873485708896	-1.5774048733874224e-12	0.808812813290416	0.8088128132904302	-1.4210854715202004e-14	17597.519050592462	17597.519050594117	2.0381174514382484e-06	255
0.0015226378160464447	14061.242498337586	15294.898695238307	14908.404049180077	14908.404049188735	-8.658389560878277e-09	13655.742273629005	14889.398470529726	14908.108600776846	14908.108600785501	-8.654751582071185e-09	73.49873227368907	73.49873227369238	-3.311129148642067e-12	0.8088145719544713	0.8088145719544997	-2.842170943040401e-14	15484.10997541228	15484.1099754209	2.318425918826691e-06	255
0.0016239723085441319	12212.632801302112	13446.288998208285	13059.794352144603	13059.794352158713	-1.4109900803305209e-08	11807.132774641273	13040.788971547447	13059.499101789115	13059.499101803221	-1.4106262824498117e-08	73.49872933510083	73.49872933509896	1.8758328224066645e-12	0.8088165724630869	0.8088165724630585	2.842170943040401e-14	13626.221774319696	13626.221774333808	2.6372860588863096e-06	255
0.0017320508075688776	10588.650364376783	11822.306561272626	11435.811915219274	11435.811915223054	-3.77985998056829e-09	10183.150562991264	11416.806759887108	11435.516890139106	11435.516890142882	-3.776222001761198e-09	73.49872599250122	73.4987259925014	-1.8474111129762605e-13	0.808818848068924	0.8088188480689382	-1.4210854715202004e-14	11992.96077191782	11992.9607719216	2.999999999974308e-06	255
0.0018473221398026538	9162.136707541687	10395.792904416352	10009.298258384179	10009.29825836678	1.7398633644916117e-08	8756.637162400659	9990.293359275323	10009.0034895485	10009.003489531098	1.740227162372321e-08	73.49872219036095	73.49872219035997	9.805489753489383e-13	0.8088214365956503	0.8088214365956361	1.4210854715202004e-14	10557.168479742855	10557.168479725431	3.4125990881542543e-06	255
0.00197026500221146	7909.216937142392	9142.873134034415	8756.378487984883	8756.378487984843	4.001776687800884e-11	7503.71768347031	8737.373880362331	8756.084010618151	8756.084010618106	4.547473508864641e-11	73.49871786553886	73.49871786553709	1.7763568394002505e-12	0.8088243810655058	0.8088243810655058	0.0	9294.96999453613	9294.969994536097	3.5820923743604075e-06	255
0.0021013899499705154	6808.902745094634	8042.558941992709	7656.064295937125	7656.064295943137	-6.011759978719056e-09	6403.403822955297	7637.060019853373	7655.77015010314	7655.770150109148	-6.008121999911964e-09	73.49871294621416	73.49871294621258	1.5774048733874224e-12	0.8088277304133271	0.8088277304132987	2.842170943040401e-14	8185.376997289617	8185.376997295637	3.5820923743604075e-06	255
0.0022412415166897194	5842.74340723024	7076.399604115721	6689.9049580727315	6689.9049580661485	6.5829226514324546e-09	5437.244862190846	6670.901059076326	6689.611189338689	6689.611189332101	6.587470124941319e-09	73.49870735071748	73.4987073507176	-1.1368683772161603e-13	0.8088315402986268	0.8088315402986268	0.0	7209.938751410593	7209.938751404012	3.5820923743604075e-06	255
0.0023904004757442157	4994.518977534232	6228.175174427603	5841.6805283767235	5841.680528378031	-1.3078533811494708e-09	4589.020861420305	5822.677058313676	5841.387188568147	5841.387188569451	-1.3033059076406062e-09	73.49870098616523	73.49870098616584	-6.110667527536862e-13	0.808835874028631	0.808835874028631	0.0	6352.435296752819	6352.435296754132	3.5820923743604075e-06	255
0.0025494862521008833	4249.970576806444	5483.626773695371	5097.132127648935	5097.132127645799	3.1359377317130566e-09	3844.4729485600155	5078.129145448943	5096.839275707858	5096.839275704718	3.140485205221921e-09	73.4986937469401	73.49869374693834	1.7621459846850485e-12	0.8088408036080352	0.8088408036080068	2.842170943040401e-14	5598.607738044203	5598.607738041071	3.5820923743604075e-06	255
0.0027191594946565463	3596.563290470172	4830.219487361127	4443.724841312663	4443.724841311555	1.1077645467594266e-09	3191.066217125248	4424.7224140162025	4443.432544273091	4443.432544271977	1.1132215149700642e-09	73.49868551293383	73.49868551293173	2.1032064978498966e-12	0.8088464109323752	0.8088464109323468	2.842170943040401e-14	4935.921142429189	4935.921142428076	3.5820923743604075e-06	255
0.0029001248197702656	3023.2777332720866	4256.933930164479	3870.4392841145773	3870.4392841149065	-3.292370820418e-10	2617.781291063302	3851.4374879556935	3870.1476182111446	3870.1476182114684	-3.2378011383116245e-10	73.49867614758494	73.49867614758504	-9.947598300641403e-14	0.8088527891448791	0.8088527891448933	-1.4210854715202004e-14	4353.356103866254	4353.35610386658	3.5820923743604075e-06	255
0.0030931337373830154	2520.4268147151924	3754.083011606377	3367.5883655576836	3367.588365556805	8.785718819126487e-10	2114.9310903376972	3348.587287228882	3367.29741748554	3367.2974174846568	8.831193554215133e-10	73.4986654956257	73.49866549562574	-4.263256414560601e-14	0.8088600441789566	0.8088600441789424	1.4210854715202004e-14	3841.2255082171437	3841.225508216262	3.5820923743604075e-06	255
0.0032989877718762853	2079.4946584096624	3313.15085530104	2926.6562092521535	2926.6562092514678	6.857590051367879e-10	1673.9997504506682	2907.6559473420457	2926.366077598511	2926.3660775978205	6.903064786456525e-10	73.4986533805179	73.49865338051764	2.5579538487363607e-13	0.8088682965108234	0.8088682965108092	1.4210854715202004e-14	3391.013452206972	3391.0134522062917	3.5820923743604075e-06	255
0.003518541790629857	1692.9949968424598	2926.6511937349337	2540.156547684951	2540.156547685362	-4.1109160520136356e-10	1287.5010174075906	2521.1572143000644	2539.867344555433	2539.8673445558393	-4.0608938434161246e-10	73.49863960157474	73.49863960157354	1.1937117960769683e-12	0.8088776831523461	0.8088776831523319	1.4210854715202004e-14	2995.2336377500724	2995.2336377504776	3.5820923743604075e-06	255
0.003752707554101545	1354.3466868571481	2588.0028837488585	2201.508237699639	2201.508237699287	3.5197444958612323e-10	948.8537634177651	2182.5099603094754	2201.2200905656073	2201.2200905652503	3.5697667044587433e-10	73.49862393066917	73.49862393066869	4.831690603168681e-13	0.8088883599151586	0.8088883599151444	1.4210854715202004e-14	2647.3048869254812	2647.3048869251315	3.5820923743604075e-06	255
0.00400245750217161	1057.7642758903603	2291.420472783409	1904.9258267328512	1904.925826733837	-9.858922567218542e-10	652.2725533814796	1885.9287502745283	1904.638880529322	1904.6388805303031	-9.811174095375463e-10	73.49860610850199	73.49860610850368	-1.6910917111090384e-12	0.8089005039833808	0.8089005039834092	-2.842170943040401e-14	2341.441707640718	2341.4417076417076	3.5820923743604075e-06	255
0.0042688287924757175	798.1617992702963	2031.8179961625522	1645.3233501127872	1645.3233501129803	-1.9304025045130402e-10	392.671442472536	1626.3276393647918	1645.0377696203784	1645.0377696205667	-1.8826540326699615e-10	73.49858584037963	73.49858584038098	-1.3500311979441904e-12	0.8089143168362654	0.8089143168362796	-1.4210854715202004e-14	2072.5580902798624	2072.5580902800516	3.5820923743604075e-06	255
0.004552927607496772	571.068208852508	1804.7244057448156	1418.2297596949988	1418.2297596952437	-2.4488144845236093e-10	165.57940509582113	1399.2356019881288	1417.9457322436635	1417.9457322439036	-2.4010660126805305e-10	73.49856279141575	73.49856279141383	1.9184653865522705e-12	0.8089300275682092	0.808930027568195	1.4210854715202004e-14	1836.1829356008793	1836.1829356011235	3.5820923743604075e-06	255
0.004855933748302039	372.55302674094446	1606.2092236332662	1219.7145775834354	1219.7145775836943	-2.589786163298413e-10	-32.934011027297856	1200.722185865024	1219.4323161205446	1219.4323161207988	-2.5420376914553344e-10	73.49853658111626	73.49853658111509	1.1652900866465643e-12	0.808947896658708	0.8089478966586938	1.4210854715202004e-14	1628.3857076185795	1628.3857076188372	3.5820923743604075e-06	255
0.005179105534002368	199.1609878125621	1432.8171847044762	1046.322538655053	1046.3225386549043	1.4870238373987377e-10	-206.32404192209037	1027.332154969824	1046.042285225752	1046.0422852255988	1.532498572487384e-10	73.49850677723492	73.49850677723461	3.126388037344441e-13	0.808968220253135	0.808968220253135	0.0	1445.7110751781563	1445.7110751780085	3.5820923743604075e-06	255
0.005523785027279898	47.85458426671539	1281.510781158751	895.0161351092063	895.016135109179	2.7284841053187847e-11	-357.6281623449056	876.0280345471297	894.7381648029368	894.7381648029045	3.228706191293895e-11	73.49847288880827	73.49847288881045	-2.1884716261411086e-12	0.8089913350211759	0.8089913350211901	-1.4210854715202004e-14	1285.1214554258372	1285.1214554258058	3.5820923743604075e-06	255
0.0058914036076847445	-84.03644318543934	1149.6197537064354	763.1251076570516	763.1251076568635	1.8803802959155291e-10	-489.51659406712156	744.1396028247531	762.8497330807209	762.8497330805279	1.929265636135824e-10	73.49843435831995	73.49843435831767	2.2879476091475226e-12	0.809017623670286	0.8090176236702575	2.842170943040401e-14	1143.9465037751354	1143.946503774945	3.5820923743604075e-06	255
0.00628348791584537	-198.8595073811572	1034.7966895106774	648.3020434613337	648.3020434611055	2.2816948330728337e-10	-604.3367073409426	629.3194895508922	648.0296198068999	648.029619806667	2.3283064365386963e-10	73.49839055279571	73.49839055279529	4.263256414560601e-13	0.8090475211996448	0.8090475211996591	-1.4210854715202004e-14	1019.838710460407	1019.8387104601755	3.5820923743604075e-06	255
0.006701666193277642	-298.6782083386796	934.9779885536902	548.4833425038113	548.4833425041184	-3.070681486860849e-10	-704.152053861816	529.5041430305541	548.2142732860265	548.214273286329	-3.0252067517722026e-10	73.49834075382252	73.4983407538233	-7.815970093361102e-13	0.8090815219918284	0.8090815219918426	-1.4210854715202004e-14	910.7343653339727	910.7343653342793	3.5820923743604075e-06	255
0.0071476750441204625	-385.3066475284327	848.3495493635977	461.8549033140582	461.8549033140258	3.240074875066057e-11	-790.7766802850272	442.8795166070032	461.58964686281524	461.58964686277807	3.717559593496844e-11	73.49828414622964	73.49828414622918	4.547473508864641e-13	0.8091201878502545	0.8091201878502545	0.0	814.8192418171845	814.8192418171503	3.5820923743604075e-06	255
0.007623366646877974	-460.33959337351007	773.3166035184934	386.8219574689808	386.8219574689215	5.934452929068357e-11	-865.8052928777174	367.8509040142862	386.561034270125	386.56103427006104	6.394884621840902e-11	73.49821980538701	73.49821980538742	-4.121147867408581e-13	0.8091641571043482	0.8091641571043482	0.0	730.4984293886691	730.4984293886076	3.5820923743604075e-06	255
0.00813071644611717	-525.1789995704034	708.47719732166	321.98255127208745	321.98255127208813	-6.821210263296962e-13	-930.6397748871882	303.0164220048754	321.7265522606542	321.72655226065024	3.979039320256561e-12	73.49814668291975	73.49814668291882	9.379164112033322e-13	0.8092141549186778	0.8092141549186778	0.0	656.369812989848	656.3698129898476	3.5820923743604075e-06	255
0.008671831356062866	-581.0573171894107	652.5988797026112	266.1042336530802	266.1042336530393	4.092726157978177e-11	-986.5124975742174	247.14369931780448	265.85382957362503	265.85382957357933	4.5702108764089644e-11	73.49806359067628	73.49806359067681	-5.258016244624741e-13	0.8092710049569973	0.8092710049569973	0.0	591.2007583562365	591.200758356194	3.5820923743604075e-06	255
0.009248958510157767	-629.0579881826328	604.5982087094442	218.10356265985808	218.1035626598723	-1.4210854715202004e-11	-1034.5068125280986	199.14938436397847	217.85951461974378	217.85951461975333	-9.549694368615746e-12	73.4979691827815	73.49796918278116	3.410605131648481e-13	0.8093356425696072	0.8093356425696072	0.0	533.9076156112998	533.9076156113116	3.5820923743604075e-06	255
0.009864494592922712	-670.1334610678905	563.5227358241161	177.0280897746004	177.02808977454424	5.616129783447832e-11	-1075.5750660202395	158.08113087176707	176.79126112760287	176.79126112754193	6.093614501878619e-11	73.49786193554797	73.49786193554816	-1.8474111129762605e-13	0.8094091296906072	0.8094091296906072	0.0	483.5377003158162	483.5377003157582	3.5820923743604075e-06	255
0.010520995792870257	-705.1210283456622	528.535168546431	142.04052249682866	142.04052249685913	-3.0468072509393096e-11	-1110.5544349419124	123.10176195018073	141.81189220593	141.8118922059556	-2.5579538487363607e-11	73.49774012512268	73.49774012512533	-2.6574298317427747e-12	0.809492671650446	0.8094926716504887	-4.263256414560601e-14	439.25345237347744	439.2534523735069	3.5820923743604075e-06	255
0.011221188417803913	-734.7567489847743	498.8994479072852	112.40480185771662	112.40480185771332	3.296918293926865e-12	-1140.1808476507415	93.47534924131799	112.18547949710091	112.18547949709284	8.071765478234738e-12	73.49760180263773	73.49760180263931	-1.5774048733874224e-12	0.8095876361286969	0.8095876361287111	-1.4210854715202004e-14	400.31850941132967	400.318509411325	3.5820923743604075e-06	255
0.011967980216586085	-759.6876874648444	473.9685094272265	87.47386337764647	87.4738633776546	-8.128608897095546e-12	-1165.1012212036958	68.55497568837512	87.26510594414663	87.26510594414998	-3.353761712787673e-12	73.49744476667018	73.49744476666804	2.1458390619955026e-12	0.8096955744928209	0.8096955744927925	2.842170943040401e-14	366.0854630981453	366.0854630981514	3.5820923743604075e-06	255
0.012764472454391584	-780.4826728666044	453.17352402546754	66.67887797588651	66.67887797589566	-9.15179043659009e-12	-1185.884218459088	47.77197843298393	66.48210868875435	66.48210868875879	-4.433786671143025e-12	73.49726653285694	73.49726653285326	3.680611371237319e-12	0.8098182457884491	0.8098182457884064	4.263256414560601e-14	335.9850948576914	335.9850948576992	3.5820923743604075e-06	255
0.013613972791592602	-797.6417568841307	436.01444000793913	49.5197939583602	49.519793958367245	-7.048583938740194e-12	-1203.0297039155107	30.626492976559064	49.3366232323317	49.33662323233392	-2.2168933355715126e-12	73.49706430056493	73.49706430056537	-4.405364961712621e-13	0.8099576436668059	0.8099576436668201	-1.4210854715202004e-14	309.51691204853336	309.5169120485387	3.5820923743604075e-06	255
0.014520009019758418	-811.6045279922246	422.05166889986737	35.55702285026632	35.55702285029548	-2.916067387559451e-11	-1216.9770555185596	16.679141373532218	35.3892716292828	35.389271629307075	-2.4272139853565022e-11	73.4968349164724	73.49683491647465	-2.2595258997171186e-12	0.8101160265512561	0.8101160265512704	-1.4210854715202004e-14	286.2408273212678	286.24082732129557	3.5820923743604075e-06	255
0.015486343711812445	-822.757419971063	410.8987769210043	24.404130871427924	24.404130871432415	-4.490630090003833e-12	-1228.1124706402366	5.543726251830833	24.25385650760586	24.25385650760569	1.7053025658242404e-13	73.49657483500495	73.49657483500586	-9.094947017729282e-13	0.810295951359052	0.810295951359052	0.0	265.7698428948738	265.76984289487683	3.5820923743604075e-06	255
0.01651698984718558	-831.4401362578697	402.21606063419284	15.721414584621243	15.721414584620959	2.8421709430404007e-13	-1236.7753877105165	-3.119190818454115	15.590939437325915	15.590939437320742	5.172751116333529e-12	73.49628007576281	73.49628007576005	2.7569058147491887e-12	0.8105003111051303	0.8105003111051161	1.4210854715202004e-14	247.76361822764878	247.76361822764693	3.5820923743604075e-06	255
0.017616227476853742	-837.9512968791622	395.70490001289465	9.210253963328682	9.21025396332277	5.9117155615240335e-12	-1243.2641302735055	-9.60793338144876	9.102196874336869	9.102196874326097	1.0771827874123119e-11	73.49594617805899	73.49594617806034	-1.3500311979441904e-12	0.810732376714725	0.8107323767147392	-1.4210854715202004e-14	231.9228142781111	231.9228142781034	3.5820923743604075e-06	255
0.018788621497465886	-842.5534017751181	391.1027951169467	4.6081490673727785	4.608149067374825	-2.0463630789890885e-12	-1247.8408673102535	-14.184670418188716	4.525459837588869	4.525459837586141	2.7284841053187847e-12	73.49556815287102	73.49556815287059	4.263256414560601e-13	0.8109958433624627	0.8109958433624769	-1.4210854715202004e-14	217.98412049999382	217.98412049999385	3.5820923743604075e-06	255
0.020039040608374636	-845.4771929425704	388.17900394951346	1.684357899920542	1.684357899941574	-2.1032064978498966e-11	-1250.7359722998492	-17.079775407765283	1.6303548479932033	1.6303548480095742	-1.6370904631912708e-11	73.4951404327693	73.49514043276855	7.531752999057062e-13	0.8112948816351206	0.8112948816351206	0.0	205.7158821110522	205.71588211107178	3.5820923743604075e-06	255
0.02137267753029399	-846.9254878075178	386.73070908454326	0.23606303497308545	0.23606303497138015	1.7053025658242404e-12	-1252.151853492571	-18.495656600510074	0.21447365527137663	0.2144736552647828	6.59383658785373e-12	73.49465682053017	73.49465682053017	0.0	0.8116341937714822	0.8116341937714822	0.0	194.91425520640658	194.9142552064028	3.5820923743604075e-06	255
0.022199453679039523	-847.1609810035103	386.4952158885534	0.0005698389805957049	0.0005698389815051996	-9.094947017729282e-13	-1252.3663271478385	-18.710130255774857	3.865352482534945e-12	0.0	3.865352482534945e-12	73.49434303096858	73.49434303096851	7.105427357601002e-14	0.8118550342943962	0.8118550342943962	0.0	189.16437895467502	189.16437895467405	3.5820923743604075e-06	255
0.02219945950861364	-847.1609811541878	386.495215737884	0.0005696883031305333	0.0005696883121117935	-8.981260180007666e-12	-1252.3663271478424	-18.710130255770736	0.0	4.121147867408581e-12	-4.121147867408581e-12	73.49434302872233	73.49434302872278	-4.547473508864641e-13	0.8118550358797592	0.8118550358797592	0.0	189.1643406382448	189.1643406382517	3.5820923743604075e-06	255
0.02224361888241836	-847.1615508424909	386.4946460495835	0.0	1.1596057447604835e-11	-1.1596057447604835e-11	-1252.3657544831365	-18.70955759106195	0.000572664705941861	0.0005726647129051798	-6.963318810448982e-12	73.4943259711299	73.49432597112975	1.4210854715202004e-13	0.8118670560813115	0.8118670560813115	0.0	188.874945156367	188.87494515637687	3.5820923743604075e-06	255
0.022243621379291114	-847.1615508424849	386.4946460495719	6.0254023992456496e-12	0.0	6.0254023992456496e-12	-1252.365754418483	-18.70955752642621	0.0005727293594190996	0.0005727293486472718	1.0771827874123119e-11	73.49432597016785	73.49432597016705	7.958078640513122e-13	0.8118670567616562	0.8118670567616562	0.0	188.87492884142407	188.87492884141614	3.5820923743604075e-06	255
0.022244292718777196	-847.1615507107124	386.4946461813477	1.3177850632928312e-07	1.3177583468859666e-07	2.6716406864579767e-12	-1252.3657369046043	-18.709540012544153	0.0005902432380935352	0.0005902432307038907	7.389644451905042e-12	73.49432571061539	73.49432571061504	3.410605131648481e-13	0.8118672396761326	0.8118672396761326	0.0	188.87054240337466	188.87054240337014	3.5820923743604075e-06	255
0.022795070569547785	-847.0765474258574	386.5796494662011	0.08500341663352629	0.08500341662920619	4.320099833421409e-12	-1252.2663190779126	-18.610122185854095	0.1000080699297996	0.1000080699207615	9.038103598868474e-12	73.49411043748306	73.49411043748171	1.3500311979441904e-12	0.8120190751688341	0.8120190751688199	1.4210854715202004e-14	185.39982612048175	185.39982612047544	3.5820923743604075e-06	255
0.02431212661746064	-846.0870353549319	387.5691615371351	1.0745154875589833	1.0745154875631897	-4.206412995699793e-12	-1251.2355331988101	-17.57933630674316	1.1307939490322951	1.1307939490316983	5.968558980384842e-13	73.49349367297218	73.49349367297026	1.9184653865522705e-12	0.8124554812507654	0.8124554812507512	1.4210854715202004e-14	177.01463922586274	177.01463922586484	3.5820923743604075e-06	255
0.025930145680402878	-844.0946162154095	389.5615806766576	3.066934627081423	3.066934627085743	-4.320099833421409e-12	-1249.1966119681165	-15.540415076049499	3.1697151797259266	3.169715179725358	5.684341886080801e-13	73.49279813666101	73.49279813666153	-5.258016244624741e-13	0.8129500996569305	0.8129500996569305	0.0	169.61958421654995	169.61958421655248	3.5820923743604075e-06	255
0.02765584704235734	-841.2202369581499	392.4359599339144	5.941313884340957	5.941313884342492	-1.5347723092418164e-12	-1246.2699026687376	-12.613705776673442	6.096424479104826	6.096424479101415	3.410605131648481e-12	73.4920146158943	73.49201461589483	-5.258016244624741e-13	0.8135104275384464	0.8135104275384606	-1.4210854715202004e-14	163.0920999730794	163.09209997307892	3.5820923743604075e-06	255
0.029496397168655698	-837.5701285714638	396.08606832060616	9.591422271027113	9.591422271034276	-7.16227077646181e-12	-1242.5609840711131	-8.904787179043211	9.805343076729287	9.805343076731646	-2.3590018827235326e-12	73.49113304068817	73.49113304068842	-2.5579538487363607e-13	0.8141448535093332	0.8141448535093474	-1.4210854715202004e-14	157.32415744095945	157.32415744096474	3.5820923743604075e-06	255
0.03145943946676237	-833.2375613273223	400.41863556474925	13.923989515168614	13.923989515177368	-8.753886504564434e-12	-1238.1624211957944	-4.506224303723002	14.20390595204799	14.203905952051855	-3.865352482534945e-12	73.49014245949068	73.49014245949004	6.394884621840902e-13	0.8148627435093232	0.8148627435093232	0.0	152.22048865541043	152.22048865541723	3.5820923743604075e-06	255
0.033553126027696195	-828.30438260086	405.3518142912006	18.857168241630916	18.8571682416287	2.2168933355715126e-12	-1233.1553038124473	0.5008930796132631	19.21102333539511	19.21102333538812	6.991740519879386e-12	73.48903102917482	73.48903102917546	-6.394884621840902e-13	0.8156745294660226	0.8156745294660226	0.0	147.69703318368164	147.69703318367766	3.5820923743604075e-06	255
0.035786151479905125	-822.8423627481449	410.81383414392127	24.319188094346032	24.319188094349386	-3.353761712787673e-12	-1227.6105944385963	6.045602453469968	24.755732709246104	24.755732709244825	1.2789769243681803e-12	73.48778602312747	73.48778602312763	-1.5631940186722204e-13	0.816591799198207	0.816591799198207	0.0	143.67957688768104	143.67957688768257	3.5820923743604075e-06	255
0.03816778909618177	-816.9143714435934	416.74182544846616	30.247179398897515	30.247179398894275	3.240074875066057e-12	-1221.5903085288514	12.065888363208131	30.776018618990975	30.776018618982988	7.986500349943526e-12	73.48639386152425	73.48639386152433	-8.526512829121202e-14	0.8176273854718659	0.8176273854718659	0.0	140.10256108060142	140.10256108059622	3.5820923743604075e-06	255
0.04070792930356407	-810.5754042215594	423.0807926705131	36.58614662093146	36.586146620941236	-9.777068044058979e-12	-1215.148546884843	18.507650007229586	37.21778026299944	37.21778026300444	-5.002220859751105e-12	73.48484016801123	73.48484016801045	7.815970093361102e-13	0.8187954515085636	0.8187954515085494	1.4210854715202004e-14	136.90804289652505	136.908042896533	3.5820923743604075e-06	255
0.04341712075614425	-803.8734767026037	429.7827201894627	43.28807413988716	43.288074139890796	-3.637978807091713e-12	-1208.3323980293792	25.323798862687354	44.03392911846322	44.03392911846221	1.0089706847793423e-12	73.48310985666978	73.48310985667041	-6.252776074688882e-13	0.8201115695480894	0.8201115695481178	-2.842170943040401e-14	134.04479003969237	134.0447900396941	3.5820923743604075e-06	255
0.04630661414135285	-796.8504020855604	436.80579480650147	50.31114875693049	50.31114875692958	9.094947017729282e-13	-1201.1827263434452	32.47347054861656	51.1836008043972	51.18360080439142	5.7838178690872155e-12	73.48118725309153	73.4811872530927	-1.1652900866465643e-12	0.8215927883123868	0.821592788312401	-1.4210854715202004e-14	131.4674950509892	131.46749505098649	3.5820923743604075e-06	255
0.04938840890163554	-789.5424659228619	444.1137309692015	57.61908491962902	57.61908491962964	-6.252776074688882e-13	-1193.7348601300691	39.92133676199414	58.631467017773275	58.631467017769	4.277467269275803e-12	73.47905625241657	73.47905625241371	2.8563817977556027e-12	0.8232576844093416	0.8232576844093131	2.842170943040401e-14	129.13609584340918	129.13609584340776	3.5820923743604075e-06	255
0.052675303065548004	-781.981010938966	451.67518595310094	65.18053990352485	65.18053990352905	-4.206412995699793e-12	-1186.0191924144085	47.63700447765832	66.3471347334339	66.34713473343318	7.247535904753022e-13	73.4767005165468	73.47670051654767	-8.668621376273222e-13	0.8251263919045186	0.8251263919045329	-1.4210854715202004e-14	127.01519053601363	127.015190536016	3.5820923743604075e-06	255
0.05618094639520661	-774.1929436615517	459.4632532305144	72.96860718093922	72.96860718094251	-3.296918293926865e-12	-1178.0617061778635	55.59449071420265	74.30462096997894	74.3046209699775	1.4352963262354024e-12	73.47410371187081	73.47410371187088	-7.105427357601002e-14	0.8272206035150873	0.8272206035150873	0.0	125.07353558680148	125.07353558680299	3.5820923743604075e-06	255
0.059919897070804674	-766.2011738650799	467.455023026985	80.96037697741099	80.96037697741309	-2.1032064978498966e-12	-1169.884434812809	63.77176207925568	82.48189233503331	82.48189233503054	2.7711166694643907e-12	73.4712497876055	73.47124978760456	9.379164112033322e-13	0.8295635362024711	0.8295635362024569	1.4210854715202004e-14	123.2836169287176	123.28361692871783	3.5820923743604075e-06	255
0.06390768214759304	-758.0249972156562	475.63119967641205	89.13655362683471	89.13655362684017	-5.4569682106375694e-12	-1161.5058678203093	72.15032907175879	90.86045932753314	90.86045932753365	-5.115907697472721e-13	73.46812329455977	73.46812329455936	4.121147867408581e-13	0.832179853448153	0.832179853448153	0.0	121.62128430619867	121.62128430620197	3.5820923743604075e-06	255
0.06816086203638959	-749.680430981397	483.9757659106669	97.48111986109393	97.48111986109501	-1.0800249583553523e-12	-1152.9413110919231	80.71488580014073	99.42501605591929	99.42501605591559	3.694822225952521e-12	73.4647097433744	73.46470974337252	1.8758328224066645e-12	0.8350955362539594	0.835095536253931	2.842170943040401e-14	120.06543936578781	120.06543936578693	3.5820923743604075e-06	255
0.07269709927539149	-741.1805121520462	492.4756847400212	105.98103869044473	105.98103869044934	-4.604316927725449e-12	-1144.20321044764	89.45298644442741	108.16311670020241	108.16311670020227	1.4210854715202004e-13	73.46099600169727	73.46099600169704	2.2737367544323206e-13	0.838337695026155	0.838337695026155	0.0	118.59776836090145	118.5977683609042	3.5820923743604075e-06	255
